Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Dealers_Total,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg
NO,33.569945400646546,-99.3827633901896,34.15030816563338,32.98952812662684,-98.68944766628115,-100.07607911409804,384,0,"(33.569945400646546, -99.38276339018961)",39582.0,384_0_no,3,3.0,7.579202667879339e-05,7.579202667879339e-05,1.0
NO,33.57771408440646,-100.76945693063304,34.15807611668904,32.99729753695249,-100.07607910497391,-101.46283475629218,385,0,"(33.57771408440646, -100.76945693063305)",19251.0,385_0_no,0,0.0,0.0,0.0,0.0
NO,33.58548504181641,-102.15627471664858,34.16584634109922,33.00506922122594,-101.46283474716029,-102.84971468613688,386,0,"(33.58548504181641, -102.15627471664858)",367251.0,386_0_no,18,18.0,4.9012800509733124e-05,4.9012800509733124e-05,1.0
NO,33.59325827394472,-103.5432168324314,34.173618839932146,33.01284318051562,-102.84971467699717,-104.23671898786569,387,0,"(33.59325827394472, -103.54321683243141)",19795.0,387_0_no,1,1.0,5.0517807527153325e-05,5.0517807527153325e-05,1.0
NO,33.601033781860565,-104.93028336225343,34.18139361425684,33.020619415890806,-104.23671897871812,-105.62384774578878,388,0,"(33.601033781860565, -104.93028336225345)",62940.0,388_0_no,2,2.0,3.1776294884016526e-05,3.1776294884016526e-05,1.0
NO,33.608811566633975,-106.3174743904633,34.189170665143244,33.028397928421704,-105.62384773663338,-107.01110104429324,389,0,"(33.608811566633975, -106.3174743904633)",6776.0,389_0_no,1,1.0,0.00014757969303423848,0.00014757969303423848,1.0
NO,33.61659162933585,-107.70479000148642,34.19694999366215,33.03617871917929,-107.01110103512995,-108.39847896784286,390,0,"(33.61659162933585, -107.70479000148642)",5443.0,390_0_no,0,0.0,0.0,0.0,0.0
NO,33.62437397103796,-109.09223027982516,34.20473160088518,33.043961789235475,-108.39847895867176,-109.78598160097856,391,0,"(33.62437397103796, -109.09223027982516)",11752.0,391_0_no,0,0.0,0.0,0.0,0.0
NO,33.63215859281292,-110.47979531005892,34.21251548788485,33.05174713966299,-109.7859815917996,-111.17360902831824,392,0,"(33.63215859281292, -110.47979531005892)",42721.0,392_0_no,1,1.0,2.3407691767514807e-05,2.3407691767514807e-05,1.0
NO,33.63994549573424,-111.86748517684416,34.22030165573453,33.059534771535475,-111.1736090191314,-112.56136133455692,393,0,"(33.63994549573424, -111.86748517684417)",4487038.0,393_0_no,78,78.0,1.738340526645863e-05,1.738340526645863e-05,1.0
NO,33.64773468087627,-113.2552999649146,34.22809010550847,33.06732468592738,-112.56136132536224,-113.949238604467,394,0,"(33.64773468087627, -113.25529996491461)",53783.0,394_0_no,2,2.0,3.718647156164587e-05,3.718647156164587e-05,1.0
NO,33.65552614931422,-114.64323975908124,34.235880838281766,33.07511688391406,-113.9492385952644,-115.33724092289806,395,0,"(33.65552614931422, -114.64323975908123)",39418.0,395_0_no,2,2.0,5.073824141255264e-05,5.073824141255264e-05,1.0
NO,33.66331990212419,-116.0313046442324,34.2436738551304,33.082911366571736,-115.33724091368757,-116.72536837477725,396,0,"(33.66331990212419, -116.0313046442324)",498714.0,396_0_no,12,12.0,2.406188717381104e-05,2.406188717381104e-05,1.0
NO,33.671115940383125,-117.419494705334,34.251469157131176,33.090708134977454,-116.72536836555884,-118.11362104510916,397,0,"(33.671115940383125, -117.419494705334)",8197401.0,397_0_no,170,170.0,2.073828034031762e-05,2.073828034031762e-05,1.0
NO,33.678914265168885,-118.80781002742948,34.25926674536185,33.0985071902092,-118.11362103588284,-119.50199901897612,398,0,"(33.678914265168885, -118.80781002742948)",4701252.0,398_0_no,150,150.0,3.190639429666821e-05,3.190639429666821e-05,1.0
NO,34.594954351043285,-76.56634441127778,35.17521976247745,34.01463365571143,-75.86462518213237,-77.2680636404232,410,0,"(34.594954351043285, -76.56634441127778)",123252.0,410_0_no,8,8.0,6.490766884107357e-05,6.490766884107357e-05,1.0
NO,34.60302657497188,-77.96985074428503,35.183291214449234,34.02270664577623,-77.26806363020766,-78.67163785836239,411,0,"(34.60302657497188, -77.96985074428503)",642075.0,411_0_no,24,24.0,3.737881088657867e-05,3.737881088657867e-05,1.0
NO,34.61110121837903,-79.37349289459928,35.191365085588416,34.03078205563341,-78.67163784813775,-80.07534794106081,412,0,"(34.61110121837903, -79.37349289459928)",721104.0,412_0_no,33,33.0,4.576316314983692e-05,4.576316314983692e-05,1.0
NO,34.61917828245338,-80.77727095716997,35.199441377083524,34.03885988647176,-80.07534793082706,-81.47919398351289,413,0,"(34.61917828245338, -80.77727095716997)",1442913.0,413_0_no,45,45.0,3.118691147699134e-05,3.118691147699134e-05,1.0
NO,34.62725776838464,-82.18118502703659,35.207520090124106,34.0469401394811,-81.47919397327,-82.88317608080318,414,0,"(34.62725776838464, -82.18118502703659)",1360333.0,414_0_no,56,56.0,4.11663908763516e-05,4.11663908763516e-05,1.0
NO,34.63533967736345,-83.58523519932879,35.21560122590075,34.055022815852226,-82.88317607055114,-84.28729432810644,415,0,"(34.63533967736345, -83.58523519932879)",686343.0,415_0_no,38,38.0,5.536590305430375e-05,5.536590305430375e-05,1.0
NO,34.6434240105815,-84.98942156926657,35.22368478560496,34.06310791677692,-84.28729431784527,-85.69154882068787,416,0,"(34.6434240105815, -84.98942156926657)",1089203.0,416_0_no,46,46.0,4.2232715113711585e-05,4.2232715113711585e-05,1.0
NO,34.651510769231514,-86.3937442321603,35.23177077042935,34.071195443448055,-85.69154881041753,-87.09593965390307,417,0,"(34.651510769231514, -86.3937442321603)",846593.0,417_0_no,48,48.0,5.6697846544915916e-05,5.6697846544915916e-05,1.0
NO,34.65959995450718,-87.7982032834109,35.239859181567496,34.07928539705946,-87.09593964362355,-88.50046692319825,418,0,"(34.65959995450718, -87.7982032834109)",286604.0,418_0_no,19,19.0,6.629356184840408e-05,6.629356184840408e-05,1.0
NO,34.667691567603214,-89.20279881850992,35.247950020213985,34.087377778805944,-88.50046691290954,-89.9051307241103,419,0,"(34.667691567603214, -89.20279881850992)",394541.0,419_0_no,34,34.0,8.617608816320738e-05,8.617608816320738e-05,1.0
NO,34.67578560971534,-90.60753093303968,35.256043287564424,34.09547258988339,-89.9051307138124,-91.30993115226696,420,0,"(34.67578560971534, -90.60753093303968)",270679.0,420_0_no,28,28.0,0.0001034435623007326,0.0001034435623007326,1.0
NO,34.68388208204031,-92.0123997226734,35.26413898481543,34.10356983148867,-91.30993114195986,-92.71486830338692,421,0,"(34.68388208204031, -92.0123997226734)",802828.0,421_0_no,31,31.0,3.861350127299995e-05,3.861350127299995e-05,1.0
NO,34.691980985775906,-93.41740528317524,35.27223711316464,34.111669504819666,-92.7148682930706,-94.11994227327986,422,0,"(34.691980985775906, -93.41740528317523)",169285.0,422_0_no,7,7.0,4.135038544466432e-05,4.135038544466432e-05,1.0
NO,34.70008232212088,-94.82254771040049,35.280337673810735,34.1197716110753,-94.1199422629543,-95.52515315784667,423,0,"(34.70008232212088, -94.82254771040049)",93168.0,423_0_no,7,7.0,7.513309290743603e-05,7.513309290743603e-05,1.0
NO,34.708186092275035,-96.2278271002957,35.288440667953346,34.12787615145548,-95.52515314751189,-96.93050105307952,424,0,"(34.708186092275035, -96.2278271002957)",130270.0,424_0_no,9,9.0,6.908728026406694e-05,6.908728026406694e-05,1.0
NO,34.71629229743918,-97.63324354889872,35.296546096793186,34.13598312716115,-96.93050104273549,-98.335986055062,425,0,"(34.71629229743918, -97.63324354889873)",346484.0,425_0_no,17,17.0,4.906431465810831e-05,4.906431465810831e-05,1.0
NO,34.724400938815165,-99.03879715233892,35.304653961531955,34.14409253939427,-98.33598604470868,-99.74160825996915,426,0,"(34.724400938815165, -99.03879715233892)",146433.0,426_0_no,4,4.0,2.7316247020821808e-05,2.7316247020821808e-05,1.0
NO,34.732512017605835,-100.44448800683716,35.31276426337241,34.15220438935786,-99.74160824960656,-101.14736776406774,427,0,"(34.732512017605835, -100.44448800683715)",22948.0,427_0_no,0,0.0,0.0,0.0,0.0
NO,34.74062553501509,-101.85031620870603,35.32087700351827,34.16031867825589,-101.14736775369586,-102.5532646637162,428,0,"(34.74062553501509, -101.85031620870603)",300222.0,428_0_no,15,15.0,4.996302735975378e-05,4.996302735975378e-05,1.0
NO,34.74874149224782,-103.25628185435,35.32899218317435,34.16843540729342,-102.55326465333503,-103.95929905536494,429,0,"(34.74874149224782, -103.25628185435)",65834.0,429_0_no,2,2.0,3.037943919555245e-05,3.037943919555245e-05,1.0
NO,34.75685989050995,-104.66238504026536,35.33710980354644,34.17655457767649,-103.95929904497449,-105.36547103555624,430,0,"(34.75685989050995, -104.66238504026536)",6132.0,430_0_no,0,0.0,0.0,0.0,0.0
NO,34.764980731008464,-106.06862586304052,35.34522986584138,34.1846761906122,-105.36547102515644,-106.7717807009246,431,0,"(34.764980731008464, -106.06862586304052)",485884.0,431_0_no,15,15.0,3.0871566052802724e-05,3.0871566052802724e-05,1.0
NO,34.77310401495132,-107.47500441935604,35.35335237126702,34.192800247308654,-106.77178069051548,-108.17822814819664,432,0,"(34.77310401495132, -107.47500441935605)",125589.0,432_0_no,4,4.0,3.184992316206037e-05,3.184992316206037e-05,1.0
NO,34.78122974354756,-108.88152080598478,35.36147732103228,34.200926748975014,-108.17822813777816,-109.5848134741914,433,0,"(34.781229743547556, -108.88152080598478)",20912.0,433_0_no,0,0.0,0.0,0.0,0.0
NO,34.7893579180072,-110.28817511979196,35.369604716347055,34.20905569682144,-109.58481346376357,-110.99153677582036,434,0,"(34.7893579180072, -110.28817511979196)",62380.0,434_0_no,4,4.0,6.412311638345624e-05,6.412311638345624e-05,1.0
NO,34.79748853954135,-111.69496745773534,35.3777345584223,34.217187092059135,-110.99153676538316,-112.39839815008754,435,0,"(34.79748853954135, -111.69496745773534)",199580.0,435_0_no,6,6.0,3.006313257841467e-05,3.006313257841467e-05,1.0
NO,34.805621609362106,-113.10189791686535,35.38586684847002,34.22532093590036,-112.39839813964096,-113.80539769408976,436,0,"(34.805621609362106, -113.10189791686537)",46038.0,436_0_no,4,4.0,8.688474738259699e-05,8.688474738259699e-05,1.0
NO,34.813757128682624,-114.5089665943252,35.39400158770324,34.2334572295584,-113.8053976836338,-115.21253550501658,437,0,"(34.813757128682624, -114.50896659432519)",151918.0,437_0_no,5,5.0,3.2912492265564316e-05,3.2912492265564316e-05,1.0
NO,34.82189509871709,-115.91617358735084,35.40213877733598,34.241595974247524,-115.2125354945512,-116.6198116801505,438,0,"(34.82189509871709, -115.91617358735085)",3262.0,438_0_no,0,0.0,0.0,0.0,0.0
NO,34.83003552068072,-117.32351899327143,35.410278418583374,34.249737171183135,-116.61981166967573,-118.02722631686714,439,0,"(34.83003552068072, -117.32351899327143)",536254.0,439_0_no,9,9.0,1.6783091594654772e-05,1.6783091594654772e-05,1.0
NO,34.838178395789775,-118.73100290950909,35.418420512661555,34.257880821581594,-118.02722630638294,-119.43477951263525,440,0,"(34.838178395789775, -118.73100290950909)",1172892.0,440_0_no,34,34.0,2.898817623447001e-05,2.898817623447001e-05,1.0
NO,34.84632372526155,-120.13862543357922,35.42656506078769,34.26602692666031,-119.4347795021416,-120.84247136501683,441,0,"(34.84632372526155, -120.13862543357922)",529840.0,441_0_no,15,15.0,2.83104333383663e-05,2.83104333383663e-05,1.0
NO,35.74341111753525,-75.88246616648387,36.323565928175206,35.16320023951525,-75.17081139593472,-76.59412093703301,451,0,"(35.74341111753525, -75.88246616648387)",57592.0,451_0_no,5,5.0,8.681761355743853e-05,8.681761355743853e-05,1.0
NO,35.75183233401283,-77.30585065230932,36.331986328130576,35.17162226710352,-76.59412092543356,-78.01758037918508,452,0,"(35.75183233401283, -77.30585065230932)",542704.0,452_0_no,36,36.0,6.633450278604911e-05,6.633450278604911e-05,1.0
NO,35.76025614584167,-78.72938510509724,36.340409323108304,35.180046890375166,-78.01758036757478,-79.44118984261969,453,0,"(35.76025614584167, -78.72938510509724)",2233270.0,453_0_no,74,74.0,3.313526801506311e-05,3.313526801506311e-05,1.0
NO,35.76868255436347,-80.15306963354182,36.34883491444997,35.18847411067201,-79.44118983099855,-80.86494943608508,454,0,"(35.76868255436347, -80.15306963354182)",1746106.0,454_0_no,78,78.0,4.4670827544261345e-05,4.4670827544261345e-05,1.0
NO,35.77711156092118,-81.5769043464453,36.35726310349838,35.19690392933713,-80.86494942445306,-82.28885926843755,455,0,"(35.77711156092118, -81.5769043464453)",929581.0,455_0_no,49,49.0,5.271192074708928e-05,5.271192074708928e-05,1.0
NO,35.78554316685888,-83.00088935271819,36.36569389159751,35.20533634771478,-82.28885925679465,-83.71291944864173,456,0,"(35.78554316685888, -83.00088935271819)",752714.0,456_0_no,41,41.0,5.446955948740159e-05,5.446955948740159e-05,1.0
NO,35.79397737352192,-84.42502476137932,36.37412728009256,35.213771367150386,-83.71291943698795,-85.13713008577069,457,0,"(35.79397737352192, -84.42502476137932)",1025543.0,457_0_no,47,47.0,4.5829380143007165e-05,4.5829380143007165e-05,1.0
NO,35.80241418225682,-85.84931068155603,36.38256327032992,35.222208988990644,-85.137130074106,-86.56149128900607,458,0,"(35.80241418225682, -85.84931068155603)",639901.0,458_0_no,26,26.0,4.0631285151921936e-05,4.0631285151921936e-05,1.0
NO,35.81085359441131,-87.27374722248436,36.39100186365718,35.230649214583394,-86.56149127733046,-87.98600316763826,459,0,"(35.81085359441131, -87.27374722248436)",1036229.0,459_0_no,36,36.0,3.474135543398226e-05,3.474135543398226e-05,1.0
NO,35.81929561133435,-88.69833449350912,36.39944306142319,35.23909204527776,-87.98600315595172,-89.41066583106652,460,0,"(35.81929561133435, -88.69833449350912)",347931.0,460_0_no,23,23.0,6.610506106095748e-05,6.610506106095748e-05,1.0
NO,35.82774023437609,-90.12307260408409,36.407886864977954,35.24753748242399,-89.41066581936903,-90.83547938879914,461,0,"(35.82774023437609, -90.12307260408409)",368350.0,461_0_no,17,17.0,4.615175783901181e-05,4.615175783901181e-05,1.0
NO,35.836187464887885,-91.54796166377211,36.41633327567271,35.25598552737361,-90.83547937709068,-92.26044395045356,462,0,"(35.836187464887885, -91.54796166377213)",156381.0,462_0_no,13,13.0,8.313030355350075e-05,8.313030355350075e-05,1.0
NO,35.844637304222324,-92.97300178224536,36.4247822948599,35.26443618147934,-92.26044393873411,-93.68555962575655,463,0,"(35.844637304222324, -92.97300178224535)",141680.0,463_0_no,10,10.0,7.058159232072275e-05,7.058159232072275e-05,1.0
NO,35.853089753733194,-94.39819306928526,36.43323392389318,35.27288944609508,-93.68555961402612,-95.11082652454438,464,0,"(35.853089753733194, -94.39819306928526)",752443.0,464_0_no,24,24.0,3.189610375802552e-05,3.189610375802552e-05,1.0
NO,35.861544814775506,-95.82353563478289,36.44168816412745,35.28134532257599,-95.11082651280292,-96.53624475676284,465,0,"(35.861544814775506, -95.82353563478289)",1043679.0,465_0_no,47,47.0,4.503300344262939e-05,4.503300344262939e-05,1.0
NO,35.87000248870549,-97.24902958873898,36.45014501691877,35.28980381227843,-96.5362447450104,-97.96181443246756,466,0,"(35.87000248870549, -97.24902958873898)",1190379.0,466_0_no,45,45.0,3.780308624396096e-05,3.780308624396096e-05,1.0
NO,35.87846277688059,-98.67467504126408,36.45860448362449,35.29826491655999,-97.96181442070409,-99.38753566182407,467,0,"(35.87846277688059, -98.67467504126408)",60841.0,467_0_no,7,7.0,0.00011505399319537811,0.00011505399319537811,1.0
NO,35.88692568065947,-100.10047210257876,36.46706656560314,35.30672863677946,-99.38753565004954,-100.81340855510796,468,0,"(35.88692568065947, -100.10047210257875)",14564.0,468_0_no,4,4.0,0.00027464982147761604,0.00027464982147761604,1.0
NO,35.89539120140203,-101.52642088301366,36.47553126421447,35.31519497429689,-100.81340854332235,-102.23943322270496,469,0,"(35.89539120140203, -101.52642088301366)",70296.0,469_0_no,6,6.0,8.535336292249915e-05,8.535336292249915e-05,1.0
NO,35.903859340469374,-102.95252149300975,36.48399858081944,35.32366393047349,-102.23943321090827,-103.66560977511124,470,0,"(35.903859340469374, -102.95252149300975)",17570.0,470_0_no,1,1.0,5.6915196357427435e-05,5.6915196357427435e-05,1.0
NO,35.912330099223844,-104.37877404311844,36.49246851678031,35.33213550667177,-103.66560976330344,-105.0919383229334,471,0,"(35.912330099223844, -104.37877404311843)",2902.0,471_0_no,1,1.0,0.00034458993797381116,0.00034458993797381116,1.0
NO,35.92080347902901,-105.80517864400164,36.50094107346048,35.34060970425542,-105.09193831111452,-106.51841897688875,472,0,"(35.92080347902901, -105.80517864400164)",223070.0,472_0_no,6,6.0,2.6897386470614605e-05,2.6897386470614605e-05,1.0
NO,35.92927948124968,-107.2317354064321,36.50941625222462,35.349086524589374,-106.51841896505876,-107.94505184780542,473,0,"(35.92927948124968, -107.2317354064321)",14568.0,473_0_no,2,2.0,0.0001372872048325096,0.0001372872048325096,1.0
NO,35.93775810725187,-108.65844444129334,36.51789405443864,35.357565969039804,-107.94505183596428,-109.3718370466224,474,0,"(35.93775810725187, -108.65844444129334)",76615.0,474_0_no,1,1.0,1.3052274358807022e-05,1.3052274358807022e-05,1.0
NO,35.94623935840283,-110.08530585957998,36.526374481469645,35.36604803897409,-109.37183703477012,-110.79877468438984,475,0,"(35.94623935840283, -110.08530585957998)",33857.0,475_0_no,0,0.0,0.0,0.0,0.0
NO,35.95472323607107,-111.51231977239776,36.53485753468601,35.37453273576089,-110.7987746725264,-112.22586487226916,476,0,"(35.95472323607107, -111.51231977239777)",15800.0,476_0_no,2,2.0,0.00012658227848101267,0.00012658227848101267,1.0
NO,35.963209741626315,-112.93948629096384,36.54334321545736,35.38302006077003,-112.22586486039454,-113.65310772153316,477,0,"(35.963209741626315, -112.93948629096384)",0.0,477_0_no,0,0.0,0.0,0.0,0.0
NO,35.97169887643953,-114.36680552660675,36.55183152515448,35.39151001537264,-113.65310770964734,-115.08050334356616,478,0,"(35.97169887643953, -114.36680552660675)",379857.0,478_0_no,9,9.0,2.3693126623966387e-05,2.3693126623966387e-05,1.0
NO,35.980190641882935,-115.79427759076673,36.56032246514946,35.400002600941065,-115.08050333166916,-116.50805184986427,479,0,"(35.980190641882935, -115.79427759076671)",1459561.0,479_0_no,22,22.0,1.5073025382289606e-05,1.5073025382289606e-05,1.0
NO,35.988685039329944,-117.22190259499573,36.56881603681563,35.40849781884887,-116.50805183795605,-117.9357533520354,480,0,"(35.988685039329944, -117.22190259499571)",36350.0,480_0_no,1,1.0,2.751031636863824e-05,2.751031636863824e-05,1.0
NO,35.99718207015526,-118.64968065095768,36.57731224152754,35.41699567047089,-117.93575334011592,-119.36360796179945,481,0,"(35.99718207015526, -118.64968065095768)",378934.0,481_0_no,10,10.0,2.6389819863089613e-05,2.6389819863089613e-05,1.0
